ts_code,chairman,manager,secretary,reg_capital,setup_date,province,city
600078.SH,江永康,王国忠,韦莉,66257.2861,19940628,江苏,无锡市
600079.SH,李杰,邓霞飞,李前伦,163307.1908,19930330,湖北,武汉市
601778.SH,李仙德,金锐,常阳,276550.1922,20110728,江西,上饶市
600022.SH,王向东,吕铭,金立山,1094654.962,20001229,山东,济南市
600010.SH,刘振刚,李晓,白宝生,4558503.265,19990629,内蒙古,包头市
600011.SH,赵克宇,赵平,黄朝全,1569809.336,19940630,北京,北京市
600016.SH,高迎欣,郑万春,白丹,4378241.85,19960207,北京,北京市
600019.SH,邹继新,盛更红,王娟,2226936.265,20000203,上海,上海市
600207.SH,何毅敏,陈志刚,毛子炜,86295.5974,19980921,河南,安阳市
600208.SH,林俊波,赵伟卿,虞迪锋,859934.3536,19930223,浙江,嘉兴市
600209.SH,张雪南,杨柳,唐健俊,43901.1169,19930506,海南,海口市
600210.SH,沈雯,郭峰,高军,151673.6158,19881123,上海,上海市
600211.SH,陈达彬,郭远东,刘岚,24793.7843,19990714,西藏,拉萨市
600080.SH,张朝阳,韩卓军,,37327.0285,19960214,陕西,西安市
600081.SH,陈兴林,江川,天涯,31356,19980429,上海,上海市
600082.SH,任宇,任宇,李刚,64611.5826,19930105,天津,天津市
600083.SH,王伟,林泽杭,朱洁,23000,19930508,江苏,苏州市
600084.SH,李向禹,苏斌,侯伟,112372.683,19970707,新疆,乌鲁木齐市
600981.SH,陈述,陈述,陆备,224243.3192,19921013,江苏,南京市
688388.SH,廖平元,廖平元,叶敬敏,23087.6,20010929,广东,梅州市
688396.SH,李虹,,吴国屹,121592.5195,20030128,,
688559.SH,赵盛宇,赵盛宇,钱智龙,20000,20080403,广东,深圳市
600028.SH,张玉卓,马永生,黄文生,12107120.96,20000225,北京,北京市
600033.SH,陈岳峰,程辛钱,何高文,274440,19990628,福建,福州市
600036.SH,缪建民,田惠宇,刘建军,2521984.56,19870331,广东,深圳市
600037.SH,郭章鹏,卢东涛,韩霁凯,139177.7884,19990929,北京,北京市
600213.SH,李树朋,董长江,盛卫宁,22000,19980928,江苏,扬州市
600215.SH,吴锦华,倪伟勇,潘笑盈,46503.288,19930626,吉林,长春市
600216.SH,李春波,吕春雷,叶伟东,96512.8,19970516,浙江,绍兴市
600217.SH,徐如奎,李涛,朱连升,138865.9782,19961106,陕西,铜川市
600212.SH,赵彤宇,翟宝星,张谦,51169.7213,19921214,山东,临沂市
600218.SH,谢力,徐玉良,徐明余,36875.5,19981124,安徽,滁州市
600085.SH,高振坤,邸淑兵,贾泽涛,137147.0262,19970618,北京,北京市
600086.SH,张文风,张文风,韩林林,135000,19930713,湖北,鄂州市
601975.SH,张保良,周斌,曾善柱,494211.6343,19930908,江苏,南京市
600088.SH,唐世鼎,王钧,贺芳,39770.64,20020531,上海,上海市
600982.SH,马奕飞,诸南虎,夏雪玲,111776.8211,19950823,浙江,宁波市
600038.SH,王学军,甘立伟,刘秉钧,58947.6716,19990730,黑龙江,哈尔滨市
600051.SH,李水荣,王维和,董庆慈,31088,19940331,浙江,宁波市
600052.SH,张霞,张霞,张霞,84419.4741,19930713,浙江,金华市
600053.SH,康青山,康青山,易凌杰,43354.08,19970414,江西,南昌市
600054.SH,章德辉,陶平,丁维,72937.944,19961118,安徽,黄山市
600055.SH,谢宇峰,谢宇峰,任志林,54081.6199,19970512,北京,北京市
600219.SH,程仁策,吕正风,隋冠男,1195048.152,19930318,山东,烟台市
600220.SH,陈丽芬,陈丽芬,赵静,178334.0326,19940218,江苏,无锡市
600221.SH,刘位精,马志敏,李晓峰,1680612.033,19951229,海南,海口市
600222.SH,李景亮,罗剑超,冯海燕,57388.6283,19980831,河南,郑州市
600223.SH,赵衍峰,贾庆文,李璐,100915.2199,19930421,山东,淄博市
600089.SH,张新,黄汉杰,焦海华,371431.2789,19930226,新疆,昌吉回族自治州
600090.SH,张美华,李青,张美华,143966.2945,19930426,新疆,乌鲁木齐市
600091.SH,李国春,李国春,关明,43741.2524,19970626,内蒙古,包头市
600092.SH,焦平,,葛熙富,26119.62,19920928,陕西,西安市
600093.SH,杨复兴,吴江,薛鹏,112244.75,19970623,云南,昆明市
600582.SH,胡善亭,张林,范建,413858.8892,20000324,北京,北京市
600583.SH,于毅,王章领,刘连举,442135.48,20000420,天津,天津市
600585.SH,高登榜,吴斌,虞水,529930.2579,19970901,安徽,芜湖市
600588.SH,王文京,王文京,欧阳青,327082.9772,19950118,北京,北京市
600755.SH,高少镛,吴韵璇,范丹,194625.1889,19961224,福建,厦门市
600756.SH,陈东风,陈东风,王亚飞,32409.8753,19941107,山东,泰安市
600757.SH,陈义国,邱菊生,冷雪,121365.0273,19960926,湖北,武汉市
600758.SH,郭洪波,李长贵,韩健,132201.7394,19931228,辽宁,沈阳市
600759.SH,陈焕龙,陈焕龙,万巍,226350.7518,19840820,海南,海口市
600760.SH,钱雪松,邢一新,戚侠,140038.9285,19960604,山东,威海市
600639.SH,王颖,汤文侃,严少云,112241.2893,19931007,上海,上海市
600640.SH,李安民,陈之超,李培忠,79569.594,19920401,上海,上海市
600641.SH,朱旭东,刘荣明,周伟芳,95793.0404,19911028,上海,上海市
600642.SH,倪斌,奚力强,谢峰,491203.8316,19930222,上海,上海市
600643.SH,王均金,蒋海龙,侯学东,162192.2452,19831128,上海,上海市
600644.SH,林双庆,乔向东,王迅,53840.0659,19880517,四川,乐山市
600333.SH,张志超,梁永祥,孙树怀,60903.0684,19930608,吉林,长春市
600335.SH,彭原璞,彭原璞,赵建国,145687.5351,19990326,天津,天津市
600336.SH,李蔚,张斌,王英峰,79826.3269,19981228,山东,青岛市
600337.SH,寇卫平,牟莉,黄新,162832.722,19950816,新疆,乌鲁木齐市
600338.SH,黄建荣,王喜兵,胡晗东,91421.0168,19981130,西藏,拉萨市
600679.SH,周永超,郭建新,刘峰,46574.0244,19931229,上海,上海市
600680.SH,赵威,赵威,赵威,38222.5337,19941209,上海,上海市
600681.SH,王东海,王东海,韩啸,144274.031,19920318,湖北,武汉市
600682.SH,翟凌云,张轩,许光兴,134613.2221,19910514,江苏,南京市
600683.SH,魏怡,高一轩,贾卫平,74077.7597,19920908,浙江,宁波市
600761.SH,张德进,薛白,张孟青,74018.0802,19930930,安徽,合肥市
600762.SH,肖文波,肖文波,王剑军,10566.4,19890512,湖南,衡阳市
600763.SH,吕建明,王毅,张华,32064,19950830,浙江,杭州市
600764.SH,范国平,,夏军成,71062.9386,19931118,北京,北京市
600765.SH,姬苏春,冉兴,姬苏春,93968.084,19961114,贵州,贵阳市
600766.SH,徐成义,郝周明,牟赛英,22422.6822,19940617,山东,烟台市
600767.SH,王熙,王熙,刘婧,34101.0182,19950330,四川,成都市
600645.SH,王勇,王勇,杨新喆,46794.889,19950614,天津,天津市
600646.SH,辜勤华,罗庆发,辜勤华,17970.987,19930130,上海,上海市
600647.SH,牟柏强,胡俊鹏,薛玉宝,13914.355,19910727,上海,上海市
600648.SH,刘宏,俞勇,张舒娜,113534.9124,19941231,上海,上海市
600649.SH,戴光铭,陈晓波,俞有勤,252957.5634,19920909,上海,上海市
600650.SH,许铭,朱虔,沈贇,55161.0107,19930224,上海,上海市
600345.SH,熊向峰,熊向峰,梅勇,19800,19960102,湖北,武汉市
600346.SH,范红卫,范红卫,李峰,703909.9786,19990309,辽宁,大连市
600350.SH,赛志毅,吕思忠,隋荣昌,481116.5857,19991116,山东,济南市
600356.SH,徐祥,李迎春,刘新欢,29873.1378,19940306,黑龙江,牡丹江市
600358.SH,曾少雄,彭承,赵扬,50493.666,19981229,江苏,南京市
600339.SH,白玉光,王新革,于国锋,558314.7471,19990428,新疆,克拉玛依市
600685.SH,韩广德,陈利平,李志东,141350.6378,19941021,广东,广州市
600686.SH,陈建业,吴文彬,刘湘玫,71704.7417,19961018,福建,厦门市
600687.SH,邓庆生,魏成臣,张盛旺,148871.5304,19920526,甘肃,兰州市
600688.SH,吴海君,管泽民,黄飞,1082381.35,19930621,上海,上海市
600684.SH,张研,答恒诚,覃宪姬,85346.0723,19921223,广东,广州市
600768.SH,陈炜,宋凌杰,魏会兵,13374.72,19811220,浙江,宁波市
600769.SH,董耀军,董耀军,王凤娟,37497.72,19930719,湖北,武汉市
600770.SH,昝圣达,杨朦,顾政巍,130000,19921023,江苏,南通市
600771.SH,张斌,张斌,唐云,49199.9697,19961125,山西,晋中市
600772.SH,赵伟文,朱烨,戴伊雯,28753.92,20020813,上海,上海市
600773.SH,朱贤麟,曾云,刘颖,81966.0744,19961025,西藏,拉萨市
600651.SH,李鑫,金新,雷霓霁,250702.8015,19890609,上海,上海市
600652.SH,谢鹏,谢鹏,许鹿鹏,83270.3498,19841212,上海,上海市
600653.SH,李晓航,李晓航,张鑫,194638.0317,19920320,辽宁,沈阳市
600654.SH,吴博文,吴博文,李凯,128302.0992,19911231,上海,上海市
600655.SH,黄震,黄震,蒋伟,388349.8464,19871125,上海,上海市
600656.SH,许佳明,刘梅,许佳明,19034.3678,20010314,广东,珠海市
600359.SH,白宏本,唐建国,吴天昊,38151.282,19990423,新疆,阿拉尔市
600360.SH,夏增文,于胜东,夏增文,96029.5304,19991021,吉林,吉林市
600361.SH,陈琳,陈琳,李春生,66580.7918,19960607,北京,北京市
600362.SH,郑高清,郑高清,郑高清,346272.9405,19970124,江西,鹰潭市
600689.SH,邹宁,刘杰,周志宇,20099.1343,19940111,上海,上海市
600690.SH,梁海山,李华刚,明国珍,928489.5068,19941231,山东,青岛市
600691.SH,冯志武,朱壮瑞,高峰杰,237598.1952,19880101,山西,阳泉市
600692.SH,梁峻,朱刚,雷煊,35176.4064,19931014,上海,上海市
600774.SH,阎志,杨芳,胡舒文,22694.8002,19900420,湖北,武汉市
600775.SH,夏德传,夏德传,王栋栋,91383.8529,19920429,江苏,南京市
600776.SH,郭端端,郭端端,诸葛懋,125600.0064,19960801,浙江,杭州市
600777.SH,刘珂,刘珂,张宇,680049.5825,19960606,山东,烟台市
600657.SH,赵立民,,陈戈,285187.8595,19840720,北京,北京市
600658.SH,王岩,龚晓青,吕延强,111858.5045,19861224,北京,北京市
600659.SH,黄文义,李胜,黄文义,89842.1721,19870519,辽宁,本溪市
600660.SH,曹德旺,叶舒,李小溪,250861.7532,19920621,福建,福州市
600661.SH,周传有,周传有,杨夏,28654.883,19830804,上海,上海市
600662.SH,叶章毅,王淙谷,刘红威,105336.2191,19920201,上海,上海市
600363.SH,曾智斌,李中煜,高永红,45547.675,19990630,江西,南昌市
600365.SH,尹红,何为民,洪恩杰,40000,19990127,吉林,通化市
600366.SH,竺晓东,竺晓东,项超麟,98911.3721,19940630,浙江,宁波市
600367.SH,郭汉光,梁启波,万洋,29547.795,19990502,贵州,安顺市
600368.SH,周异助,张毅,黄英强,112563.2068,19921231,广西,南宁市
600369.SH,廖庆轩,WU JIAN(吴坚),李军,664510.9124,19900607,重庆,重庆市
600693.SH,施文义,施文义,郑飚,89822.9148,19811031,福建,福州市
600694.SH,牛钢,田德斌,汪晖,29371.8653,19921210,辽宁,大连市
600695.SH,龙炼,龙炼,杨雪峰,71113.21,19940419,上海,上海市
600696.SH,陈琪,高利风,孙文,33446.9431,19890311,上海,上海市
600697.SH,曹和平,邹德东,苏焱,15908.8075,19920820,吉林,长春市
600778.SH,聂如旋,勇军,石磊,31149.1352,19930825,新疆,乌鲁木齐市
600779.SH,朱镇豪,朱镇豪,田冀东,48843.5598,19931221,四川,成都市
600780.SH,李国彪,李明星,李志炳,114650.2523,19920828,山西,太原市
600781.SH,姜之华,朱文亮,姜之华,62715.7512,19930813,河南,周口市
600782.SH,夏文勇,管财堂,李浩鸣,318872.2696,20031010,江西,新余市
600663.SH,李晋昭,李晋昭,王辉,403419.744,19941231,上海,上海市
600664.SH,徐海瑛,徐海瑛,孟晓东,250695.5076,19911228,黑龙江,哈尔滨市
600665.SH,袁旺家,王涛,刘宇,86412.2521,19921221,陕西,西安市
600666.SH,杨鑫宏,霍光,梁影,122732.624,19921125,黑龙江,哈尔滨市
600667.SH,赵振元,孙鸿伟,孙大伟,210619.0178,19930726,江苏,无锡市
600372.SH,张昆辉,于卓,张力,192821.4265,19991126,北京,北京市
600373.SH,赵东亮,吴涤,毛剑波,135506.3719,19981130,江西,上饶市
600376.SH,李岩,,王怡,257956.5242,19931229,北京,北京市
600377.SH,孙悉斌,成晓光,姚永嘉,503774.75,19920801,江苏,南京市
600378.SH,胡冬晨,杨茂良,刘政良,91922.9657,19990805,四川,成都市
600698.SH,黄毅,胡辽平,刘青娥,106441.0032,19931125,湖南,衡阳市
600699.SH,王剑峰,王剑峰,喻凯,136808.4624,19920807,浙江,宁波市
600700.SH,李键,汪欢,汪欢,29089.8048,19950817,陕西,西安市
600701.SH,任会云,任会云,周雪晶,103473.5218,19930728,黑龙江,哈尔滨市
600702.SH,蒲吉洲,蒲吉洲,张伟,33617.91,19961109,四川,遂宁市
600703.SH,林志强,林科闯,李雪炭,447934.1308,19930327,湖北,荆州市
600783.SH,陈磊,刘伯哲,王晶,74435.9294,19931120,山东,淄博市
600784.SH,于本杰,刘月新,孟祥波,56817.7846,19930911,山东,济南市
600785.SH,曲奎,马卫红,李宝生,22563.128,19970103,宁夏,银川市
600786.SH,张晓仑,吴焕琪,田月华,40141.5244,19890106,四川,自贡市
600668.SH,蒋晓萌,虞建红,朱坚卫,34408.3828,19890808,浙江,金华市
600669.SH,黄云斌,韩雪鹏,汪思来,56241.5299,19970527,辽宁,鞍山市
600670.SH,袁晨亮,何菊初,姜岩,36486.7672,19920101,吉林,长春市
600671.SH,李祖岳,李祖岳,李祖岳,12177.8885,19930812,浙江,杭州市
600672.SH,吴裕庆,陈广佳,林敏,45861.6038,19890905,广东,深圳市
600673.SH,张红伟,李义涛,王文钧,301389.7259,19961024,广东,韶关市
600379.SH,刘武周,谢洪涛,原瑞涛,33020.1564,19971231,陕西,宝鸡市
600380.SH,朱保国,俞雄,赵凤光,195662.9177,19921218,广东,深圳市
600381.SH,张雪峰,张雪峰,陈定,58706.0741,19980828,青海,西宁市
600382.SH,彭胜,张文东,欧阳璟,78893.3815,19940421,广东,梅州市
600383.SH,凌克,黄俊灿,徐家俊,451458.3572,19880120,广东,深圳市
600704.SH,王挺革,宋宏炯,廖建新,506218.204,19921231,浙江,杭州市
600705.SH,姚江涛,姚江涛,姚江涛,891997.4627,19920724,黑龙江,哈尔滨市
600706.SH,杨进,杨涛,高艳,21541.161,19921030,陕西,西安市
600707.SH,陈忠国,李淼,龙涛,358838.9732,19920729,陕西,咸阳市
600708.SH,沈宏泽,郭强,苏朋程,222863.6743,19930104,上海,上海市
600709.SH,李武,李武,宋晓宇,44603.9218,19921031,湖北,荆州市
600787.SH,梁伟华,赵晓宏,彭曦德,219980.1033,19970108,天津,天津市
600788.SH,柳宇宁,彭钢,李元维,108663.9425,19961226,陕西,渭南市
600789.SH,彭欣,彭欣,田立新,88022.9735,19930215,山东,济宁市
600790.SH,潘建华,虞伟强,张伟夫,146579.0928,19930426,浙江,绍兴市
600791.SH,周建裕,王怀龙,于进,45288,19970401,北京,北京市
600675.SH,朱嘉骏,王政,印学青,609613.5252,19931005,上海,上海市
600676.SH,郑元湖,陈洪鹏,徐以刚,102849.2944,19930924,上海,上海市
600677.SH,余德海,余德海,吴从曙,52179.17,19900611,浙江,杭州市
600678.SH,熊记锋,熊记锋,杨业,34899,19880907,四川,乐山市
600674.SH,刘体斌,杨洪,龚圆,440214.6757,19880418,四川,成都市
600385.SH,林云,林云,杨继座,14810.7148,19920603,山东,济南市
600386.SH,王春杰,傅世学,王婕,80640,19990618,北京,北京市
600388.SH,何媚,罗如生,廖剑锋,106906.0141,19980223,福建,龙岩市
600389.SH,薛健,刘为东,宋金华,29700,19901018,江苏,南通市
600390.SH,赵立功,赵立功,周敏,449806.5459,19990831,湖南,长沙市
600710.SH,杨永清,金永传,王健,130674.9434,19960624,江苏,南京市
600711.SH,陈东,张振鹏,邹亚鹏,263949.1826,19970114,福建,厦门市
600712.SH,黎军,覃耀杯,周宁星,54465.536,19961111,广西,南宁市
600713.SH,周建军,疏义杰,李文骏,104161.1244,19940125,江苏,南京市
600714.SH,任小坤,李军颜,李军颜,28817.6273,19960525,青海,西宁市
600792.SH,李树雄,王炳海,李树雄,98992.36,19970120,云南,昆明市
600793.SH,陈洪,,王强,17690.4002,19960822,四川,宜宾市
600794.SH,唐勇,唐勇,陈保进,121215.2157,19940628,江苏,苏州市
600795.SH,刘国跃,冯树臣,田景奇,1965039.785,19921231,辽宁,大连市
600796.SH,叶启东,叶启东,宋将林,30140.2144,19931028,浙江,嘉兴市
600280.SH,祝珺,谈建林,官国宝,113833.482,19910622,江苏,南京市
600281.SH,张旭升,武跃华,景红升,51440.2025,19990226,山西,太原市
600282.SH,黄一新,祝瑞荣,唐睿,614620.6011,19990318,江苏,南京市
600283.SH,叶建桥,何刚信,彭伟军,35299.5758,19981230,浙江,杭州市
600285.SH,熊伟,熊伟,冯国鑫,56780.8992,19990418,河南,信阳市
600391.SH,杨育武,丛春义,熊奕,33012.9367,19991228,四川,成都市
600393.SH,杨树坪,梁文才,蔡锦鹭,253624.787,19830615,广东,广州市
600395.SH,朱家道,朱家道,桑增林,165505.1861,19991029,贵州,六盘水市
600396.SH,李延群,王凤峨,李瑞光,147270.6817,19980604,辽宁,沈阳市
600715.SH,周茂非,王森,高海涛,185485.35,19930416,辽宁,沈阳市
600716.SH,汪维宏,王烈,毕胜,93606.059,19960624,江苏,南京市
600717.SH,焦广军,宋天威,沈虹,241166.7532,19820929,天津,天津市
600718.SH,刘积仁,王勇峰,王楠,124237.0295,19910617,辽宁,沈阳市
600719.SH,邵阳,邵阳,沈军,40459.96,19930901,辽宁,大连市
600720.SH,脱利成,刘继彬,罗鸿基,77629.0282,19960717,甘肃,兰州市
600589.SH,杨宝生,杨宝生,杨宝生,70403.3281,19971225,广东,揭阳市
600596.SH,吴建华,吴严明,金燕,81843.2386,19930512,浙江,杭州市
600598.SH,王守聪,贺天元,高建国,177767.9909,19981127,黑龙江,哈尔滨市
600599.SH,李民,杨恒伟,罗春艳,16600,19991212,湖南,长沙市
600600.SH,黄克兴,,张瑞祥,136418.2795,19951227,山东,青岛市
600287.SH,高松,桂生春,李焱,44328.2774,19811021,江苏,南京市
600288.SH,鲁勇志,鲁勇志,严宏深,43680,19981214,北京,北京市
600289.SH,袁义祥,曹星,方圆,63105.2069,19950118,黑龙江,哈尔滨市
600290.SH,陈孟列,张学民,金旭丹,75990.3511,19981231,浙江,温州市
600286.SH,刘三明,刘三明,全会燕,81888,19930623,湖南,株洲市
600291.SH,郭予丰,郭予丰,苏宏伟,109306.4378,19980414,内蒙古,乌海市
600398.SH,周立宸,顾东升,汤勇,431959.2192,19970108,江苏,无锡市
600399.SH,季永新,孙立国,祁勇,197210,19990607,辽宁,抚顺市
600400.SH,叶薇,王昌辉,孟晓平,253325.6912,19950616,江苏,无锡市
600415.SH,赵文阁,王栋,许杭,548991.4176,19931228,浙江,金华市
600721.SH,郑彩红,,蔡子云,37513.4355,19960621,新疆,五家渠市
600722.SH,郑温雅,乞永学,赵建斌,68031.9676,19960617,河北,沧州市
600723.SH,卢长才,张跃进,王健,65840.7554,19931220,北京,北京市
600724.SH,钟建波,马林霞,赵立明,144524.1071,19930322,浙江,宁波市
600725.SH,陈嘉霖,凡剑,李斌,123247,19960626,云南,曲靖市
600601.SH,刘建,吴建英,黄传照,219489.1204,19931115,上海,上海市
600602.SH,黄金刚,翁峻青,张杏兴,136767.3455,19930528,上海,上海市
600603.SH,杨铁军,李文强,张进,125702.6847,19880827,四川,成都市
600604.SH,罗岚,张羽祥,胡申,187330.4804,19931110,上海,上海市
600605.SH,杨张峰,薛荣欣,苏志福,14734.4592,19910103,上海,上海市
600292.SH,郑武生,夏刚,凌娟,78081.689,19940630,重庆,重庆市
600293.SH,许锡忠,张金奎,杨晓凭,116014.5046,19930326,湖北,宜昌市
